,RA_ICRS,DE_ICRS,e_RA_ICRS,e_DE_ICRS,mem_prob
2656,106.02776149577,1.0585298732,0.0638,0.0581,1.0
2658,106.01937731503,1.06422410674,0.0444,0.0425,1.0
2659,106.02288388831,1.0598458113,0.0643,0.072,1.0
2660,106.0223540399,1.06066773265,0.0308,0.0298,1.0
2662,106.04012506276,1.05981600428,0.0378,0.034,1.0
2663,106.03436722771,1.06650468752,0.0653,0.0598,1.0
2664,106.02940350449,1.06645892038,0.0253,0.0232,1.0
2665,106.0347712249,1.06007822356,0.0785,0.0711,1.0
2667,106.04550266755,1.04945625499,0.0329,0.0305,1.0
2668,106.0436078774,1.06744403181,0.0404,0.0371,1.0
2673,106.03550895721,1.05236651797,0.0794,0.0728,1.0
2675,106.03582242617,1.06646006344,0.0635,0.0578,1.0
2676,106.04305800045,1.06520709953,0.0394,0.0365,1.0
2678,106.07594691519,1.06672287504,0.1032,0.0884,1.0
2681,106.08442031174,1.06757524794,0.1867,0.1666,1.0
2682,106.09061294457,1.05832364691,0.0353,0.0329,0.7536654248944269
2683,106.09468798691,1.0537831061,0.0876,0.0795,1.0
2684,106.08438457149,1.06392725041,0.0477,0.0441,1.0
2685,106.07372939278,1.06872100091,0.0342,0.0315,1.0
2686,106.08413479412,1.05951283175,0.0384,0.0357,1.0
2688,106.09133726466,1.07097948492,0.058,0.0524,1.0
2692,106.07759459547,1.05719294455,0.0812,0.0744,0.7343160472636867
2697,106.07510984069,1.07007791452,0.0356,0.0332,0.9924688360721703
2703,106.0978264386,1.06065776929,0.0545,0.0501,1.0
2704,106.06632842677,1.06102015069,0.1277,0.1046,1.0
2715,106.06931542129,1.05723930857,0.136,0.1235,1.0
2716,106.07520477226,1.05364974827,0.6635,0.7062,1.0
2718,106.07676493536,1.06386424726,0.0993,0.0915,0.9519452265686565
2719,106.08303936187,1.05919740142,0.2642,0.2342,0.80424463467916
2721,106.08840153599,1.0511985687,0.0629,0.0579,1.0
2727,106.0789152369,1.05633649742,0.0652,0.06,1.0
2730,106.07983049387,1.06031414647,0.5619,0.6268,1.0
2732,106.07711283349,1.06280617186,0.0877,0.0806,1.0
2733,106.09910891064,1.05950900416,0.163,0.1464,1.0
2734,106.06962584952,1.05769692216,0.201,0.1883,1.0
2735,106.08806059135,1.06961318768,0.0296,0.0276,1.0
2741,106.09455410112,1.07814400314,0.0765,0.07,1.0
2742,106.1017954697,1.06904371342,0.1545,0.1383,1.0
2751,106.11359132138,1.07975437096,0.0273,0.0253,0.9291316164178541
2756,106.11339776123,1.09018467507,0.0637,0.0583,1.0
2757,106.11486565221,1.08635645211,0.0922,0.0864,1.0
2760,106.09590520654,1.08530335832,0.1327,0.1205,0.9357371768652397
2767,106.11320783753,1.08203411651,0.1906,0.1714,1.0
2768,106.09590526565,1.08231177955,0.2495,0.2085,1.0
2775,106.11208385089,1.07431209689,0.3655,0.336,0.8582316794646799
2781,106.10164078021,1.07233300517,0.531,0.5521,0.8599465991452919
2783,106.08910139654,1.07963845754,0.0741,0.0698,1.0
2791,106.11294854531,1.09423073299,0.0468,0.0431,1.0
2796,106.05418753916,1.07554212013,0.0722,0.0656,0.7753843651338943
2797,106.05775739446,1.08770327822,0.0654,0.0601,0.983649862765941
2806,106.0584654329,1.07689434332,0.0991,0.0896,1.0
2807,106.04702603249,1.08737286017,0.0344,0.032,1.0
2810,106.07194670532,1.08740295009,0.0785,0.0709,0.7910796444523516
2812,106.05703318093,1.07903906424,0.2095,0.1871,1.0
2814,106.06472007001,1.08079200997,0.026,0.024,1.0
2815,106.05008545596,1.07488244694,0.0294,0.0273,1.0
2816,106.05664623292,1.09147226776,0.2099,0.1869,0.7373241392409049
2817,106.05799416246,1.08534880828,0.0874,0.079,1.0
2818,106.06990316084,1.08943420694,0.1708,0.1513,1.0
2822,106.05768344981,1.08244866782,0.731,0.6617,0.7820655502801015
2826,106.06202303616,1.07675798729,0.0578,0.0528,1.0
2827,106.06410321639,1.07606673906,0.2302,0.2045,1.0
2830,106.05793922458,1.09271347593,0.2857,0.2248,1.0
2831,106.05449570025,1.07808557355,0.1865,0.1622,1.0
2832,106.07654713201,1.07905677804,0.2506,0.2218,0.7617160314755345
2833,106.04919842528,1.08358931259,0.1664,0.167,0.7966801758852499
2839,106.05258804476,1.08336315631,0.17,0.1518,1.0
2840,106.08055927586,1.08038792096,0.1883,0.1673,1.0
2843,106.05359012631,1.08527669977,0.124,0.112,0.7413516446351686
2844,106.04922900148,1.07476157934,0.1395,0.1279,1.0
2850,106.07155184563,1.07251389423,0.2374,0.212,1.0
2852,106.07356485381,1.08735805824,0.158,0.1408,1.0
2853,106.05670049569,1.08683961782,0.0851,0.0786,1.0
2862,106.06944858617,1.09389038914,0.4908,0.4894,1.0
2864,106.06407378957,1.08324809175,0.0305,0.0281,1.0
2867,106.04843099917,1.08697944443,0.0291,0.0258,1.0
2868,106.07273530794,1.08344062337,0.1154,0.1037,0.7587120812435303
2869,106.07782692406,1.10052095515,0.1249,0.1124,0.8490799030639039
2871,106.0740660551,1.09734085548,0.0417,0.0386,1.0
2872,106.07654955209,1.09349246209,0.0982,0.0894,1.0
2873,106.07774338371,1.09057119437,0.0534,0.0488,1.0
2881,106.07367628262,1.09073620473,0.1653,0.148,1.0
2884,106.09723013799,1.09763283919,0.0775,0.0705,1.0
2885,106.07803525295,1.11134183803,0.1709,0.1519,0.9050408587565388
2886,106.08883295518,1.11482848827,0.1292,0.1153,1.0
2888,106.08363709892,1.08688321182,0.1749,0.1566,0.9139636019078797
2894,106.08801001161,1.10547370378,0.1339,0.1238,1.0
2895,106.07059688369,1.10239239776,0.0292,0.027,1.0
2897,106.09780449604,1.09612456107,0.063,0.06,1.0
2901,106.09377774455,1.1045941866,0.0254,0.0236,1.0
2904,106.09738761258,1.10408854578,0.0614,0.0559,1.0
2908,106.06958027296,1.09887990659,0.1234,0.1127,1.0
2911,106.09459476045,1.10173974998,0.1412,0.1265,1.0
2913,106.07733827151,1.10163070322,0.2197,0.1972,1.0
2916,106.07507151779,1.11002555449,0.0744,0.0695,1.0
2917,106.10079726489,1.10012381821,0.1101,0.0988,1.0
2921,106.08153164589,1.0936824014,0.0831,0.0758,1.0
2922,106.07610699609,1.09415086294,0.0649,0.0593,1.0
2923,106.08665389135,1.10650043229,0.2516,0.229,0.8160451364763441
2927,106.15643216033,1.06560667239,0.2518,0.2132,1.0
2931,106.15486990616,1.0607842185,0.1965,0.1739,0.8792331606366399
2932,106.18130643002,1.06172336889,0.1662,0.1487,0.8950978716869162
2933,106.18434797009,1.0626822154,0.1702,0.1521,0.8185774637644468
2934,106.17766974718,1.05915650654,0.1738,0.1552,0.9537307788764616
2937,106.16089180086,1.06890922616,0.0348,0.0317,1.0
2939,106.19221662072,1.06255597903,0.063,0.0588,1.0
2941,106.18512713468,1.05627134573,0.5369,0.5327,0.8792331606366399
2943,106.17784748387,1.06192477461,0.0283,0.0259,0.8499692945073626
2950,106.17775748159,1.05463863038,0.1697,0.1513,1.0
2966,106.18512438742,1.08923873363,0.2358,0.2084,1.0
2967,106.19247524992,1.0865592557,0.0843,0.071,0.8185954848108387
2972,106.18106825142,1.07553866294,0.0425,0.0389,0.9357371768652397
2975,106.18316307544,1.08709600356,0.289,0.2705,0.774398245664465
2977,106.19454448351,1.06764580639,0.0748,0.0672,0.9728828876455179
2985,106.14906377462,1.09249806769,0.1026,0.0926,1.0
2988,106.14078269331,1.09165887818,0.5855,0.5417,0.9537307788764616
2989,106.14720312296,1.0891664164,0.1803,0.1609,0.8160134792678798
2992,106.14513786961,1.06850158646,0.0888,0.085,1.0
2997,106.1532637215,1.06632840032,0.0362,0.0337,0.904556011029005
2998,106.14238068143,1.08741646273,0.0893,0.0802,1.0
3002,106.14547052988,1.08851666278,0.1912,0.1722,0.7596011025711077
3003,106.13668472285,1.08455402004,0.5182,0.5406,0.8554416156483441
3009,106.15554906585,1.09396419573,0.0275,0.0254,0.8280026443340289
3020,106.16507994345,1.08588361274,0.0271,0.0254,1.0
3021,106.15950701549,1.09018362456,0.0922,0.0829,0.9487384371034876
3023,106.16293009328,1.08397667036,0.1028,0.0929,1.0
3026,106.16033164324,1.0735737377,0.351,0.289,1.0
3036,106.18135871936,1.09280170815,0.1374,0.1255,1.0
3038,106.1853732479,1.10240465109,0.1997,0.1779,1.0
3039,106.17497959503,1.11023451389,0.1087,0.0975,0.9410397036008018
3040,106.16827945565,1.10420611663,0.0418,0.0384,1.0
3042,106.15501186431,1.10272711,0.0275,0.0251,0.7497320703247823
3043,106.15869624473,1.10186455872,0.1215,0.1093,0.9697882775273056
3048,106.15879239894,1.106135904,0.1598,0.1433,1.0
3051,106.17766608208,1.10925450061,0.1098,0.0993,0.8437541454276701
3055,106.1631664711,1.08980085492,0.1605,0.152,0.9005380819347979
3056,106.16155740763,1.10828878743,0.1754,0.1549,0.9658457190840514
3073,106.17764785128,1.11889217368,0.1871,0.1659,0.8891245609513199
3075,106.17748789758,1.11507790363,0.129,0.1173,0.7805112124236246
3078,106.1766521719,1.12258920602,0.2652,0.2266,0.8020455367819812
3089,106.13525794842,1.09086178727,0.1033,0.093,1.0
3092,106.14268671171,1.10013492536,0.0787,0.0717,1.0
3102,106.13457594518,1.0917784902,0.0988,0.0897,1.0
3103,106.1265209062,1.09828754301,0.0735,0.0665,1.0
3108,106.13056890805,1.08604814926,0.1202,0.1153,0.8144192985288277
3119,106.11785473797,1.09676271069,0.0692,0.0623,1.0
3125,106.15766517574,1.11830274118,0.1676,0.1497,1.0
3131,106.14664237718,1.13346031305,0.1717,0.1516,0.9173817111805502
3134,106.14701823398,1.11081642412,0.1748,0.1578,0.8546221217476961
3135,106.14208516147,1.12869126438,0.0828,0.0688,1.0
3143,106.14588454925,1.11056264908,0.1276,0.115,1.0
3150,106.15294857371,1.12522065744,0.2141,0.1861,0.7832714081463248
3157,106.13400212138,1.12204734753,0.1015,0.0915,1.0
3161,106.13397709095,1.122697336,0.1433,0.128,1.0
3164,106.14310151521,1.10813977741,0.2003,0.1775,1.0
3166,106.1459826947,1.11011821517,0.1627,0.1461,1.0
3167,106.14355584667,1.12215264252,0.0636,0.0575,1.0
3170,106.12408387355,1.11947008259,0.072,0.0654,1.0
3175,106.10830103381,1.10583215091,0.3512,0.3421,0.9357371768652397
3178,106.10230923668,1.11938426119,0.0335,0.0326,1.0
3190,106.0967926167,1.11276672183,0.0755,0.0682,1.0
3191,106.105775396,1.11913278646,0.144,0.1327,1.0
3193,106.10753020063,1.10629848666,0.0939,0.0892,1.0
3202,106.10460125178,1.12707516419,0.168,0.1485,0.9735915845917907
3210,106.10553143809,1.12941747849,0.7365,1.1197,1.0
3213,106.11140314265,1.12502517766,0.1923,0.1685,0.7744259357052169
3220,106.12965035018,1.1414216164,0.1891,0.1684,0.8610372250321731
3225,106.12816092464,1.11943707462,0.1245,0.1097,1.0
3227,106.13480666476,1.14212657897,0.1273,0.1146,0.8769157925016711
3237,106.1260634057,1.13565268003,0.2388,0.2114,1.0
3238,106.12236344942,1.13325538405,0.383,0.4324,1.0
3242,106.12425351985,1.12822056957,0.7796,0.7807,1.0
3244,106.11160661293,1.1360360551,0.0229,0.0211,1.0
3245,106.13170156761,1.15256663055,0.2662,0.2321,1.0
3247,106.13126551381,1.12806691157,0.8335,0.8058,0.7646188208746106
3250,106.12080765174,1.12601791301,0.2319,0.2032,0.9924688360721703
3255,106.13873217773,1.13584783635,0.0857,0.0766,1.0
3257,106.11809495609,1.13609362073,0.1523,0.1346,1.0
3258,106.12811796957,1.13609226484,0.1307,0.1163,1.0
3261,106.11683723406,1.13239552575,0.0287,0.0264,1.0
3268,106.13190953225,1.14326192339,0.3765,0.3463,0.8559456075420917
3272,106.16043783021,1.13239501237,0.0547,0.05,1.0
3277,106.1627346929,1.1320750067,0.044,0.0404,0.9258932353256704
3280,106.16704863882,1.12602223105,0.449,0.46,0.7479166988731726
3284,106.14231724345,1.15660936063,0.0493,0.0449,1.0
3285,106.15407084902,1.14607028061,0.1449,0.1279,0.7442965642429631
3287,106.14211615903,1.15186847389,0.1194,0.1069,1.0
3298,106.1378860311,1.15851838997,0.2148,0.1883,1.0
3299,106.14694605468,1.15832944984,0.2721,0.2439,0.8296362815484462
3304,106.14282427055,1.15526625369,0.2694,0.2446,1.0
3305,106.13452172213,1.15134882624,0.2387,0.2113,0.754279082571872
3307,106.14935972804,1.14745193832,0.1642,0.1454,1.0
3314,105.89284351265,0.97490787619,0.0716,0.0641,1.0
3318,105.8840200551,0.97137158771,0.1233,0.111,0.7587258358065782
3330,105.90152240581,0.96844686781,0.2871,0.2654,0.9215950135162885
3333,105.88275149623,0.98997369726,0.0608,0.0541,1.0
3334,105.8785475999,0.99008442584,0.1635,0.1357,0.909166800014945
3345,105.9107462902,0.99554556895,0.2439,0.2187,0.9113345257086529
3348,105.90969465192,1.00145772037,0.0779,0.0703,0.9444215860950237
3350,105.89820480832,0.98243266307,0.0348,0.0312,1.0
3358,105.91584968175,0.98013234011,0.1292,0.1166,0.9788612278765068
3365,105.91258747117,0.98522634417,0.1247,0.1127,1.0
3372,105.91578819013,0.99551757796,0.0555,0.0497,1.0
3373,105.9190825112,0.99317573941,0.1248,0.1126,1.0
3376,105.89320285045,0.98946507674,0.211,0.191,0.7641936495138344
3378,105.94273173505,1.00748808597,0.1377,0.1251,0.9271411704111171
3381,105.93236447661,0.99684309705,0.1117,0.1003,1.0
3385,105.92451781605,1.01228660783,0.0264,0.0239,0.9877090021002993
3388,105.91819196517,1.00828851909,0.1151,0.1033,1.0
3393,105.91033091465,1.00577830925,0.3633,0.3312,1.0
3394,105.93037012248,1.00162245436,0.0642,0.0579,0.9248878844436162
3395,105.92439119005,1.01937172487,0.0696,0.0605,1.0
3396,105.92088101993,1.00383203489,0.3561,0.3259,0.7692356718136713
3402,105.93521074836,1.00075726486,0.0417,0.0379,0.7670203723053969
3403,105.93422289864,1.02113539903,0.0528,0.0479,1.0
3405,105.92717953371,1.02061346835,0.1575,0.1421,1.0
3408,105.93066841381,1.00071684604,0.1051,0.0948,1.0
3409,105.92454765334,1.00698581774,0.0718,0.0647,0.8706335313786613
3419,105.92408596472,1.01564536179,0.0962,0.0867,0.8960541904111593
3421,105.94559666313,1.00476082052,0.2749,0.2479,0.9452017624755663
3423,105.91876112134,1.00741198204,0.1849,0.1656,1.0
3425,105.93445358112,1.01950172349,0.0522,0.0474,1.0
3430,105.87527900331,0.99933775501,0.131,0.1168,1.0
3435,105.891218001,0.9953400542,0.2137,0.1895,1.0
3437,105.8881207086,0.99329675049,0.2167,0.2012,0.9970786135084729
3442,105.88921128934,1.01346163314,0.1795,0.1504,0.9739357783805951
3446,105.89240184827,1.00973215633,0.3149,0.263,1.0
3451,105.87822804671,1.00443388949,0.1109,0.0937,0.9877306025438537
3454,105.88918769234,0.99733878641,0.0436,0.036,0.7759113034654922
3456,105.88819247475,1.01823729812,0.1932,0.1691,1.0
3460,105.8965797356,1.00028873483,0.09,0.0744,1.0
3463,105.88356173873,1.00494676991,0.2033,0.1803,0.9647422814643732
3465,105.90291661571,1.00397734557,0.0424,0.0375,1.0
3466,105.88338151497,1.0203195757,0.039,0.037,0.8358369000852462
3468,105.88970427881,0.99939280002,0.162,0.1374,0.7820655502801015
3469,105.87197625509,1.00795522169,0.2425,0.2147,0.9235628935342629
3504,105.89129219036,1.02478242662,0.1813,0.1497,1.0
3505,105.89959244306,1.0226033176,0.403,0.388,0.9997360551140303
3507,105.91994425163,1.02016913323,0.0632,0.0522,1.0
3508,105.9121997002,1.01997770145,0.3168,0.2874,0.9113345257086529
3509,105.90376554781,1.01815167915,0.1553,0.1435,1.0
3511,105.91158095912,1.03651035531,0.0613,0.0545,1.0
3514,105.89659619331,1.02255463303,0.0914,0.0842,0.8855858670315218
3515,105.8947292453,1.02290250442,0.0777,0.0692,0.9725806201191861
3518,105.90430452586,1.02038475884,0.167,0.1427,0.7567035775641814
3520,105.91206403887,1.01453396053,0.1935,0.1614,1.0
3521,105.89750891181,1.02776513109,0.1176,0.1061,1.0
3523,105.94134783522,1.01976898521,0.0711,0.0633,1.0
3525,105.96286610732,1.01716489058,0.0628,0.0585,1.0
3529,105.95106501944,1.03683806521,0.1242,0.1114,1.0
3530,105.95721839828,1.03957716541,0.2012,0.1792,0.9385980631859918
3532,105.96521114732,1.02980029791,0.2487,0.2227,1.0
3536,105.96006329829,1.02886657725,0.1369,0.1236,1.0
3544,105.96755075294,1.02548033968,0.9072,0.8838,0.8518237746415015
3546,105.96645363056,1.0207734391,0.0657,0.0613,0.8369158013493314
3550,105.94219690623,1.02962863858,0.0604,0.0552,1.0
3567,105.95498884806,1.01696125718,0.0668,0.0613,1.0
3570,105.96566975963,1.02261736354,0.1087,0.098,1.0
3572,105.95499733695,1.0337318649,0.0291,0.027,0.8212856157130857
3581,105.98787571516,1.04188090541,0.2218,0.201,1.0
3585,105.97375405177,1.03540258261,0.2304,0.2086,0.8608449713119424
3587,105.97945916439,1.03453519054,0.0875,0.08,1.0
3589,105.98845271391,1.04965588134,0.1815,0.1639,1.0
3594,105.97849239228,1.03749290216,0.2722,0.2436,0.7440901994018584
3595,105.96329522828,1.04524937424,0.0646,0.0578,1.0
3598,105.98322278673,1.03649040558,0.1522,0.1438,1.0
3600,105.97397084244,1.0464683002,0.0382,0.0347,1.0
3602,105.97841616302,1.04287352656,0.1702,0.1539,1.0
3605,105.98723038798,1.05172202595,0.7462,0.7196,0.8626056649829708
3606,105.98273305999,1.03673987483,0.1046,0.1023,0.8012786045881632
3607,105.96942612395,1.0514224707,0.0497,0.0403,1.0
3608,105.9723900629,1.0324619608,0.1252,0.1149,1.0
3612,105.99259152174,1.04413681631,0.3111,0.2906,0.8513011527389606
3613,105.97410406896,1.03054517837,0.1374,0.1257,1.0
3616,105.99347598315,1.04384115848,0.2358,0.2143,1.0
3623,105.95896329371,1.04887996826,0.1462,0.1206,1.0
3625,105.98357650582,1.04489365597,0.3788,0.3518,1.0
3632,105.98057794576,1.04373908822,0.337,0.3214,0.9460746127633085
3637,105.97992637292,1.05329378944,0.0444,0.04,0.8110855728694434
3642,105.9598883717,1.05010684538,0.0612,0.0551,0.7680426014776938
3645,105.9607942807,1.04617265321,0.651,0.5491,0.9345814328211319
3647,105.98384908131,1.04758024364,0.2715,0.2443,0.7757985414869722
3648,105.95766301352,1.04349742051,0.1497,0.1228,1.0
3649,105.97889617077,1.03838661355,0.5675,0.5773,1.0
3656,105.92017947872,1.05305450617,0.1141,0.1016,1.0
3657,105.93851669383,1.03834688037,0.0389,0.0353,0.7950527627650319
3658,105.93035443924,1.04697472601,0.0871,0.0788,1.0
3661,105.92893925962,1.02830135733,0.1073,0.0961,1.0
3662,105.92084220832,1.04140127409,0.0964,0.0846,0.9302435305046975
3665,105.93266700511,1.04311140932,1.2955,1.0905,1.0
3667,105.93092130173,1.04705438486,0.1315,0.1182,0.9214168960656972
3674,105.93005769451,1.03295372405,0.0397,0.0359,1.0
3684,105.92724455828,1.05298478029,0.1876,0.1665,0.8123109247777779
3687,105.91664615244,1.05087516902,0.3673,0.3292,0.7942124814924676
3689,105.91763188845,1.04506618276,0.1713,0.152,0.9428767663386172
3690,105.91936873034,1.04560822985,0.1701,0.1508,1.0
3691,105.94252905194,1.04434431305,0.0295,0.0265,1.0
3693,105.92404193762,1.04320412992,0.1254,0.111,0.9215950135162885
3694,105.93760888171,1.04280556465,0.0738,0.0649,1.0
3698,105.92633772333,1.05866750019,0.1903,0.1701,1.0
3707,105.92954835175,1.05133701418,0.2249,0.1977,1.0
3712,105.9649792386,1.06982092122,0.5776,0.5274,1.0
3713,105.95243614124,1.08067279464,0.4545,0.4151,1.0
3714,105.94229778366,1.05815731936,0.6165,0.7017,0.7350328595815095
3715,105.94206538069,1.06593078216,0.0329,0.0292,1.0
3719,105.94150041372,1.07258916523,0.0389,0.035,0.8187166252244896
3729,105.9670100378,1.06407833979,0.1596,0.1312,1.0
3731,105.94686575338,1.06191640037,0.1222,0.1073,0.9226124719165448
3733,105.95813326931,1.07364243897,0.0387,0.0346,0.7455763581275315
3740,105.94207266689,1.0705463969,0.1569,0.1369,0.8322248239543537
3744,105.95766756508,1.04971976103,0.2127,0.189,1.0
3749,105.95037254992,1.04709243983,0.1672,0.146,0.7952622445684645
3755,105.96842767493,1.06581325118,0.3486,0.2877,1.0
3757,105.86820126968,1.03621384755,0.0448,0.0432,1.0
3760,105.86848971584,1.03320769613,0.0683,0.0613,1.0
3765,105.8722191053,1.02526243403,0.4044,0.382,0.8898742607802044
3781,105.88710566359,1.05145850494,0.245,0.216,0.8146449963815541
3789,105.87411668854,1.04741706625,0.108,0.0969,0.8661156483153685
3796,105.89747397832,1.04370342227,0.1039,0.0918,1.0
3799,105.89466703546,1.0343363902,0.1904,0.1685,0.7822819628901949
3801,105.90049346481,1.04402560861,0.0516,0.0469,1.0
3803,105.89623573152,1.04531599704,0.1565,0.1383,1.0
3806,105.8929378716,1.05241883593,0.1869,0.1644,1.0
3814,105.88730632221,1.03856521703,0.0959,0.0874,0.8830213822914762
3817,105.8959401854,1.04791313053,0.1856,0.1644,0.7663995837859734
3818,105.87262417748,1.04090989833,0.0698,0.0622,0.768758320795837
3820,105.88465597179,1.03605513574,0.1181,0.1064,0.9877220231939715
3822,105.90549683381,1.04499508048,0.0557,0.0509,1.0
3825,105.87762112728,1.07023289279,0.1275,0.1123,1.0
3827,105.87687312452,1.06285092043,0.2515,0.2248,1.0
3831,105.87095742712,1.05026565941,0.2531,0.2235,0.758743711102064
3834,105.8753545242,1.05494371431,0.2258,0.1976,1.0
3838,105.86807553355,1.0554113311,0.0709,0.0639,1.0
3840,105.86667900065,1.05180379796,0.3524,0.3137,0.9630872955125164
3841,105.90306022272,1.06522551617,0.3752,0.3354,1.0
3843,105.91134843481,1.05116980555,0.1673,0.1521,1.0
3845,105.89396410657,1.06962726686,0.0551,0.0492,1.0
3849,105.91320486558,1.05877503126,0.1008,0.0893,1.0
3850,105.89960386513,1.06946773718,0.0752,0.0646,1.0
3851,105.91935116634,1.05513554385,0.1004,0.0892,1.0
3852,105.91469709793,1.07025854364,0.2326,0.2069,1.0
3861,105.89563394664,1.0565823574,1.1743,1.0636,1.0
3864,105.89596431341,1.0624412386,0.0948,0.0844,0.9858299633584224
3865,105.90436665055,1.06217454767,0.0984,0.085,1.0
3867,105.91544884418,1.06180204732,0.2157,0.1907,0.7563302396168192
3868,105.89778631396,1.05362330032,0.1334,0.1202,0.8652590140358669
3871,105.90563528182,1.05155691131,0.1078,0.0957,1.0
3873,105.92093754169,1.0575915768,0.2195,0.1968,0.7976379816628618
3875,105.90726820858,1.05729706858,0.4306,0.4047,1.0
3876,105.89677429549,1.05597282261,0.172,0.1538,1.0
3880,105.90563622058,1.05427862515,0.1295,0.1145,1.0
3883,105.90495431698,1.04776169138,0.0697,0.063,1.0
3889,105.93729978832,1.07051157748,0.1909,0.1664,0.9797944266525959
3892,105.93363302665,1.0898359346,0.1048,0.0921,1.0
3893,105.92923275605,1.09886030827,0.6068,0.5464,0.8914885525648336
3894,105.94420825254,1.08833531881,0.0265,0.0236,0.9624599472284424
3897,105.93392271777,1.08730885935,0.1165,0.1038,1.0
3900,105.92655001441,1.09193509474,0.2352,0.2032,0.9199764701240835
3906,105.94816267842,1.0805633738,0.6998,0.6382,0.8354778224847388
3907,105.94496335947,1.08269798168,0.1229,0.1073,0.9708190374525966
3908,105.94509887858,1.07818354903,0.1843,0.1608,1.0
3909,105.94431187799,1.08268687312,0.0973,0.0854,1.0
3916,105.94715492566,1.08492109711,0.0996,0.0874,1.0
3918,105.91304291214,1.08559344057,0.2346,0.2053,1.0
3927,105.94316276675,1.0770007512,0.2329,0.2116,1.0
3936,105.91837318756,1.07696618184,0.0235,0.0212,1.0
3940,105.92799786343,1.06783322489,0.1501,0.1325,1.0
3945,105.91919045241,1.07767763455,0.0617,0.0559,0.9325537272466594
3955,105.87874042884,1.08191824239,0.1901,0.1687,1.0
3962,105.89758466734,1.08597581713,0.1178,0.1065,1.0
3966,105.88346841286,1.08527915156,0.1457,0.1279,0.9181155227211211
3971,105.89121834707,1.08930876132,0.1253,0.1106,1.0
3973,105.88053736994,1.07772863844,0.1637,0.1465,0.8929890636650019
3975,105.8898182522,1.09388633908,0.0942,0.0886,1.0
3976,105.88795759152,1.07688670352,0.1427,0.1288,1.0
3983,105.91657150311,1.10367216486,0.0366,0.0325,0.9357371768652397
3984,105.92198478101,1.09888453049,0.0314,0.0279,1.0
3986,105.92467158989,1.0991168326,0.1654,0.1426,0.8449508454117571
3989,105.92632875769,1.10366207751,0.0655,0.0581,0.8305849140209532
3995,105.90511693227,1.09365683829,0.3687,0.3279,0.9568150549440817
3999,105.90539504739,1.10442523848,0.0908,0.0895,1.0
4001,105.89162247795,1.10445533078,0.2284,0.2078,1.0
4004,105.89702115745,1.10329008841,0.2013,0.1895,1.0
4007,105.90366496872,1.11071976431,0.1205,0.1136,0.8810582456684499
4009,105.90157542085,1.11195839438,0.1986,0.1833,0.738645108495973
4017,105.9149313311,1.11003206576,0.6719,0.5925,1.0
4021,105.90493644689,1.09928624836,0.1532,0.1351,1.0
4022,105.90991257049,1.0876018185,0.0837,0.0767,1.0
4042,105.88663521996,1.1110237992,0.1001,0.0908,1.0
4045,105.89295819053,1.10778984034,0.0478,0.0435,1.0
4056,106.00879777562,1.06704829684,0.08,0.0726,1.0
4061,105.9799877829,1.06019356246,0.0432,0.035,1.0
4064,106.00817911476,1.06750419849,0.0785,0.0719,1.0
4066,105.99500874924,1.07624163209,0.1848,0.1636,0.8401706675311538
4068,105.98223817445,1.05933354994,0.5488,0.504,1.0
4071,105.98558297184,1.05743516323,0.1696,0.1548,0.936602033719476
4076,105.99210436531,1.05723977624,0.1695,0.1529,0.9377841810661357
4077,105.98322880959,1.06316225003,0.1153,0.095,0.8822753306614565
4078,105.98948252995,1.06343833865,0.2807,0.2522,0.8328659452612406
4086,106.00463538802,1.06655475876,0.0438,0.0417,1.0
4088,106.00001889682,1.07515918474,0.0444,0.0371,1.0
4093,105.99632196395,1.07325488538,0.1951,0.1606,1.0
4097,105.9814817917,1.05754254148,0.0843,0.0758,1.0
4100,105.99377744754,1.06953994615,0.0381,0.0311,1.0
4103,105.99151781877,1.07544213943,0.0379,0.0341,1.0
4104,105.99154907012,1.07148714966,0.0318,0.0288,1.0
4109,106.01280494223,1.0587675776,0.1397,0.1301,1.0
4110,105.98396339929,1.06808625024,0.1289,0.114,1.0
4112,106.00358224086,1.08693331446,0.1248,0.1037,1.0
4114,106.02375110644,1.07055242604,0.0317,0.0294,1.0
4116,106.01426810785,1.07512381197,0.0497,0.0451,1.0
4117,106.01656030979,1.07211122883,0.3303,0.2991,0.7685419978242503
4118,106.02145342379,1.08890105799,0.8664,0.6625,0.78627174026874
4120,106.01179314949,1.08520288041,0.1277,0.1059,1.0
4121,106.01200675243,1.07146658903,0.2315,0.2116,1.0
4122,106.0193239791,1.08483896093,0.1462,0.1296,1.0
4123,106.00454784489,1.0762448238,1.075,0.9223,0.7630833214338161
4124,106.02126279296,1.08468560201,0.055,0.05,1.0
4127,106.01558615073,1.06641703558,0.3036,0.282,1.0
4128,106.03579620228,1.0790469455,0.0404,0.0373,1.0
4134,106.01252577977,1.08606052976,0.3137,0.2781,0.9483087480186699
4136,106.02417484378,1.0883541086,0.0747,0.0667,1.0
4137,106.00955164346,1.08441107198,0.0558,0.0506,1.0
4143,106.02325377005,1.09217991145,0.1439,0.1199,1.0
4144,106.01426784806,1.06936172635,0.1207,0.1115,1.0
4145,106.00604701117,1.08728551021,0.0409,0.0362,1.0
4147,106.02397205911,1.0762180892,0.099,0.09,1.0
4148,106.03027514165,1.08280809269,0.126,0.1137,1.0
